_______________________________Simulator Results______________________________
Date:                        Wed Jun 03 20:25:02 CEST 2020

____________________________Simulator Configuration___________________________
Simulation Type:             Terminating
Project Name:                BankRobbery
Study Name:                  bankStudy
Random Number Generator:     Mersenne Twister
Random Number Seed:          31415
Maximum Batches:             1000
Minimum Batches:             1000
Data Reporting Frequency:    1000
Display Update Frequency:    1000
BuildType:                   Optimize
Execution Architecture:      64-bit
Runname:                     CyberAttack
Output File:                 CyberAttack_output.txt
Results File:                CyberAttack_results
Jackknife Variance:          On
Processors Per Experiment:   1
Maximize Processor Usage:    false
Processors Selected for Simulation: 
        student-VirtualBox   amd64

_________________________________Experiment 1_________________________________
Start Time:                  Wed Jun 03 20:11:27 CEST 2020
Finish Time:                 Wed Jun 03 20:25:02 CEST 2020
Elapsed Running Time:        815.425
Total CPU Time:              812.549684
Batches Completed:           1000
Experiment Name:             Experiment 1
Global Variable Settings:    
        short                breakerSkill             1000                   
        short                cyberVulnerabilitiesKnowledge  1                      
        short                hackerSkill              1000                   
        short                secVulnerabilitiesKnowledge  0                      
        short                securityComponentsAccess  1                      
        short                socialEngineerSkill      1000                   
        short                stealthSkill             1000                   


_________________________________Mean Results_________________________________
Name                  Time               Mean                     Confidence Interval
control_alarms        16500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        17000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        17500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        18000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        18500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        19000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        19500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        20000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        20500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        21000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        21500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        22000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        22500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        23000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        23500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        24000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        24500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        25000.0           0.0000000000E00   +/-   0.0000000000E00 
